X0Y1,Defect,StrainRate,Temperature,FractureStrain,FractureStrength,YoungsModulus
0,1,0.0025,1200,0.07275,58.1379,886.13616
0,1,0.0025,1200,0.07475,58.677821,882.028914
0,1,0.0025,300,0.09425,75.33971,960.98804
0,1,0.0025,300,0.09825,77.297603,960.88379
0,1,0.0025,300,0.1,77.865044,944.374844
0,1,0.0025,300,0.0995,77.654642,954.525832
0,1,0.0025,300,0.0985,76.679631,945.888097
0,1,0.0025,600,0.094,73.318404,924.501502
0,1,0.0025,600,0.09375,73.025256,927.176132
0,1,0.0025,600,0.0875,70.198319,928.293728
0,1,0.0025,600,0.0885,70.55984,940.730582
0,1,0.0025,600,0.09575,73.969016,924.521226
1,1,0.00005,1,0.158915,100.302832,841.21933
1,1,0.00005,1,0.158835,100.268464,841.208326
1,1,0.00005,1,0.158555,100.189484,841.216764
1,1,0.00005,1,0.15892,100.302543,841.212661
1,1,0.00005,1,0.158945,100.315984,841.254547
1,1,0.00005,10,0.157345,99.717017,839.802793
1,1,0.00005,10,0.1564,99.391089,839.797854
1,1,0.00005,10,0.157215,99.688881,839.619095
1,1,0.00005,10,0.156465,99.454336,839.868926
1,1,0.00005,10,0.15745,99.754685,839.627745
1,1,0.00005,100,0.141605,93.352045,850.204049
1,1,0.00005,100,0.141165,93.072109,849.235259
1,1,0.00005,100,0.14438,94.304492,849.814729
1,1,0.00005,100,0.142435,93.583657,849.850012
1,1,0.00005,100,0.142295,93.665793,849.077827
1,1,0.00005,1200,0.074045,53.954046,819.465578
1,1,0.00005,1200,0.0745,55.015848,825.276
1,1,0.00005,1200,0.082585,58.25282,805.582255
1,1,0.00005,1200,0.08241,59.059238,834.363309
1,1,0.00005,1200,0.0807,58.303943,813.414099
1,1,0.00005,300,0.12674,85.869595,863.250788
1,1,0.00005,300,0.12703,85.887943,865.5016
1,1,0.00005,300,0.116705,81.415663,863.012226
1,1,0.00005,300,0.12145,83.550329,869.486773
1,1,0.00005,300,0.12548,85.318592,862.787381
1,1,0.00005,600,0.11047,77.006194,867.322062
1,1,0.00005,600,0.115745,78.843272,862.525375
1,1,0.00005,600,0.10429,73.298035,854.420002
1,1,0.00005,600,0.11528,79.337878,860.859091
1,1,0.00005,600,0.10731,74.710591,864.508154
1,1,0.0001,1,0.15905,100.338942,841.226008
1,1,0.0001,1,0.1591,100.357052,841.225947
1,1,0.0001,1,0.1588,100.263564,841.232741
1,1,0.0001,1,0.1587,100.234865,841.243055
1,1,0.0001,1,0.15858,100.192579,841.244929
1,1,0.0001,10,0.15802,99.936543,839.814509
1,1,0.0001,10,0.15726,99.69149,839.850065
1,1,0.0001,10,0.15792,99.915958,839.786805
1,1,0.0001,10,0.15714,99.6839,839.958603
1,1,0.0001,10,0.15727,99.693855,839.66491
1,1,0.0001,100,0.1407,93.036122,849.829346
1,1,0.0001,100,0.14129,93.110909,848.508283
1,1,0.0001,100,0.14215,93.380279,849.821785
1,1,0.0001,100,0.1424,93.563259,849.715188
1,1,0.0001,100,0.14073,92.998026,849.667359
1,1,0.0001,1200,0.07167,52.411884,837.645975
1,1,0.0001,1200,0.08193,59.329326,832.457317
1,1,0.0001,1200,0.07674,54.531083,810.071173
1,1,0.0001,1200,0.0795,57.418997,823.363169
1,1,0.0001,1200,0.08452,60.093499,825.482039
1,1,0.0001,300,0.12753,86.229493,865.297904
1,1,0.0001,300,0.13123,87.80989,862.45878
1,1,0.0001,300,0.13022,87.355197,862.230762
1,1,0.0001,300,0.12693,85.854717,866.864533
1,1,0.0001,300,0.12823,86.541013,861.227573
1,1,0.0001,600,0.10882,76.151745,872.488466
1,1,0.0001,600,0.11482,78.585888,855.779868
1,1,0.0001,600,0.10657,74.449687,855.133758
1,1,0.0001,600,0.10951,76.572558,868.740935
1,1,0.0001,600,0.11756,79.709845,870.28258
1,1,0.00025,1,0.15935,100.439972,841.31653
1,1,0.00025,1,0.1592,100.387634,841.334747
1,1,0.00025,1,0.1594,100.452919,841.320118
1,1,0.00025,1,0.1589,100.288761,841.329171
1,1,0.00025,1,0.159075,100.355847,841.344952
1,1,0.00025,10,0.158575,100.115293,839.803934
1,1,0.00025,10,0.156975,99.586513,839.886257
1,1,0.00025,10,0.15815,99.973424,839.809755
1,1,0.00025,10,0.1574,99.732391,839.966976
1,1,0.00025,10,0.157225,99.653866,839.608371
1,1,0.00025,100,0.1418,93.400168,849.26498
1,1,0.00025,100,0.14435,94.29035,848.810106
1,1,0.00025,100,0.14075,92.876766,850.541702
1,1,0.00025,100,0.14455,94.433148,850.385189
1,1,0.00025,100,0.136,91.006043,850.252433
1,1,0.00025,1200,0.081425,58.810093,839.068851
1,1,0.00025,1200,0.07645,56.041491,834.936185
1,1,0.00025,1200,0.08195,57.682561,798.31311
1,1,0.00025,1200,0.09105,63.969105,834.23895
1,1,0.00025,1200,0.0832,59.559803,823.023982
1,1,0.00025,300,0.134,88.909483,864.663586
1,1,0.00025,300,0.134325,88.967275,864.277678
1,1,0.00025,300,0.132375,88.158295,863.059329
1,1,0.00025,300,0.132825,88.367975,866.988369
1,1,0.00025,300,0.13375,88.774975,864.640547
1,1,0.00025,600,0.119525,80.959246,874.015994
1,1,0.00025,600,0.111575,76.783492,864.426379
1,1,0.00025,600,0.119225,80.407058,856.519135
1,1,0.00025,600,0.11785,80.293586,865.887055
1,1,0.00025,600,0.1179,79.8013,861.628935
1,1,0.0005,1,0.15955,100.494197,841.468887
1,1,0.0005,1,0.15935,100.421313,841.463226
1,1,0.0005,1,0.15885,100.257149,841.458124
1,1,0.0005,1,0.1593,100.423176,841.459366
1,1,0.0005,1,0.159,100.317052,841.48653
1,1,0.0005,10,0.15705,99.626158,839.925742
1,1,0.0005,10,0.1582,99.99667,839.79218
1,1,0.0005,10,0.15795,99.91149,839.748614
1,1,0.0005,10,0.15805,99.951296,839.951118
1,1,0.0005,10,0.15775,99.838313,839.558603
1,1,0.0005,100,0.14115,93.170647,851.304019
1,1,0.0005,100,0.14745,95.475569,849.206613
1,1,0.0005,100,0.14445,94.251645,849.298651
1,1,0.0005,100,0.1396,92.43519,850.359018
1,1,0.0005,100,0.14395,94.266653,849.526907
1,1,0.0005,1200,0.08825,62.309919,841.997843
1,1,0.0005,1200,0.0988,67.829346,822.635523
1,1,0.0005,1200,0.08825,61.126479,788.612396
1,1,0.0005,1200,0.0916,64.01624,842.111836
1,1,0.0005,1200,0.0926,64.497927,829.528099
1,1,0.0005,300,0.13155,87.813521,865.203682
1,1,0.0005,300,0.1306,87.388141,865.644338
1,1,0.0005,300,0.1314,87.915439,863.264957
1,1,0.0005,300,0.13635,89.677374,867.725297
1,1,0.0005,300,0.135,89.348575,863.032008
1,1,0.0005,600,0.12565,83.565332,878.850946
1,1,0.0005,600,0.12235,81.801942,868.542148
1,1,0.0005,600,0.1264,83.430102,857.901469
1,1,0.0005,600,0.12325,82.669246,864.557606
1,1,0.0005,600,0.1186,80.051836,862.810719
1,1,0.001,1,0.1597,100.530307,841.740935
1,1,0.001,1,0.1595,100.478756,841.755538
1,1,0.001,1,0.1597,100.54509,841.753186
1,1,0.001,1,0.1597,100.540163,841.741539
1,1,0.001,1,0.1595,100.481996,841.781832
1,1,0.001,10,0.1585,100.088118,839.788413
1,1,0.001,10,0.1586,100.113946,839.869311
1,1,0.001,10,0.1583,100.01672,839.815709
1,1,0.001,10,0.1581,99.969165,840.006355
1,1,0.001,10,0.1583,99.996107,839.480809
1,1,0.001,100,0.1457,94.872783,850.824776
1,1,0.001,100,0.1381,91.769348,849.272881
1,1,0.001,100,0.1436,93.943824,847.675343
1,1,0.001,100,0.1443,94.263306,850.26049
1,1,0.001,100,0.146,95.033797,848.793847
1,1,0.001,1200,0.0813,58.300374,842.887266
1,1,0.001,1200,0.0973,67.411068,833.83517
1,1,0.001,1200,0.1009,67.545082,797.571356
1,1,0.001,1200,0.0952,66.010444,835.180181
1,1,0.001,1200,0.0891,62.143875,830.42506
1,1,0.001,300,0.1315,87.84046,865.758613
1,1,0.001,300,0.1352,89.263395,864.164904
1,1,0.001,300,0.1304,87.444069,863.113751
1,1,0.001,300,0.1372,90.096056,867.909405
1,1,0.001,300,0.1323,88.265562,866.289873
1,1,0.001,600,0.127,84.055289,871.649855
1,1,0.001,600,0.1187,80.179191,868.555771
1,1,0.001,600,0.1198,80.45517,853.83602
1,1,0.001,600,0.1097,76.533612,868.983994
1,1,0.001,600,0.1235,82.420724,863.621501
1,1,0.0025,1,0.16025,100.710819,842.668278
1,1,0.0025,1,0.16025,100.711403,842.65529
1,1,0.0025,1,0.16,100.648702,842.646913
1,1,0.0025,1,0.15925,100.396282,842.674336
1,1,0.0025,1,0.15925,100.403385,842.681394
1,1,0.0025,10,0.15925,100.328668,839.561735
1,1,0.0025,10,0.1585,100.072485,839.762067
1,1,0.0025,10,0.15825,100.007811,839.879551
1,1,0.0025,10,0.15725,99.627145,839.826049
1,1,0.0025,10,0.15825,99.990435,839.332558
1,1,0.0025,100,0.1405,92.816097,847.748277
1,1,0.0025,100,0.14675,95.192036,847.634631
1,1,0.0025,100,0.1505,96.512067,847.973302
1,1,0.0025,100,0.1485,95.821895,848.517975
1,1,0.0025,100,0.14975,96.329117,847.232908
1,1,0.0025,1200,0.10275,69.211807,845.083853
1,1,0.0025,1200,0.10625,71.114581,843.265967
1,1,0.0025,1200,0.10375,69.038559,816.032195
1,1,0.0025,1200,0.1055,70.618681,832.712313
1,1,0.0025,1200,0.09475,65.208806,827.161671
1,1,0.0025,300,0.13175,87.974188,865.878901
1,1,0.0025,300,0.13775,90.319257,866.593493
1,1,0.0025,300,0.13675,89.941369,861.030038
1,1,0.0025,300,0.13875,90.733635,864.710249
1,1,0.0025,300,0.13375,88.718317,863.31754
1,1,0.0025,600,0.11075,76.986971,873.075801
1,1,0.0025,600,0.126,83.44743,867.291932
1,1,0.0025,600,0.1225,81.709563,857.37112
1,1,0.0025,600,0.11225,77.702482,869.248725
1,1,0.0025,600,0.127,83.67124,865.943483
0,2,0.00005,1,0.100745,80.434745,970.29157
0,2,0.00005,1,0.10072,80.422614,970.237114
0,2,0.00005,1,0.10073,80.428572,970.262731
0,2,0.00005,1,0.100685,80.411739,970.234335
0,2,0.00005,1,0.1008,80.443287,969.983375
0,2,0.00005,10,0.100605,80.319087,967.630738
0,2,0.00005,10,0.10053,80.294207,967.623598
0,2,0.00005,10,0.100545,80.313892,967.420544
0,2,0.00005,10,0.100555,80.316317,967.903126
0,2,0.00005,10,0.10064,80.342412,967.622656
0,2,0.00005,100,0.098655,78.697824,956.735237
0,2,0.00005,100,0.09826,78.458138,955.058004
0,2,0.00005,100,0.09843,78.473489,955.416254
0,2,0.00005,100,0.09842,78.515507,958.635804
0,2,0.00005,100,0.09865,78.723003,957.478441
0,2,0.00005,1200,0.06921,54.728455,866.038853
0,2,0.00005,1200,0.0688,54.574841,867.386809
0,2,0.00005,1200,0.06451,52.245071,860.93888
0,2,0.00005,1200,0.056245,46.907434,867.74913
0,2,0.00005,1200,0.064935,53.178876,867.17889
0,2,0.00005,300,0.08906,72.311404,945.183496
0,2,0.00005,300,0.092085,73.73396,942.753904
0,2,0.00005,300,0.091045,73.036537,934.369929
0,2,0.00005,300,0.09157,73.767097,943.89186
0,2,0.00005,300,0.09411,75.137714,941.997421
0,2,0.00005,600,0.082605,66.151201,912.84927
0,2,0.00005,600,0.075305,62.692888,922.642133
0,2,0.00005,600,0.079715,65.604022,925.798985
0,2,0.00005,600,0.07903,64.929646,931.476142
0,2,0.00005,600,0.08005,65.237274,919.453526
0,2,0.0001,1,0.10082,80.453622,970.377871
0,2,0.0001,1,0.1008,80.435727,970.34912
0,2,0.0001,1,0.10075,80.438565,970.375339
0,2,0.0001,1,0.10067,80.404997,970.37123
0,2,0.0001,1,0.10082,80.432541,970.065005
0,2,0.0001,10,0.1008,80.373523,967.990921
0,2,0.0001,10,0.10074,80.3692,967.609944
0,2,0.0001,10,0.10045,80.255007,967.871888
0,2,0.0001,10,0.10045,80.251089,967.875101
0,2,0.0001,10,0.10063,80.342861,967.717707
0,2,0.0001,100,0.09792,78.276628,957.457779
0,2,0.0001,100,0.09829,78.45279,955.288581
0,2,0.0001,100,0.09892,78.725119,954.556812
0,2,0.0001,100,0.09784,78.220406,958.581381
0,2,0.0001,100,0.09855,78.672444,957.938998
0,2,0.0001,1200,0.0686,54.799349,868.523284
0,2,0.0001,1200,0.06999,55.522774,860.985046
0,2,0.0001,1200,0.06192,50.465161,876.475252
0,2,0.0001,1200,0.06674,54.051393,866.102882
0,2,0.0001,1200,0.06957,56.390245,860.07131
0,2,0.0001,300,0.09219,74.030555,946.818717
0,2,0.0001,300,0.09289,74.219697,942.260139
0,2,0.0001,300,0.09252,73.78751,939.337049
0,2,0.0001,300,0.09191,73.851096,943.934854
0,2,0.0001,300,0.09233,74.05043,941.8829
0,2,0.0001,600,0.08469,67.225969,902.789667
0,2,0.0001,600,0.08516,68.57099,914.469487
0,2,0.0001,600,0.08323,67.572824,926.081331
0,2,0.0001,600,0.0797,65.390605,926.448055
0,2,0.0001,600,0.08615,68.674579,926.836636
0,2,0.00025,1,0.100775,80.436316,970.765496
0,2,0.00025,1,0.10075,80.432586,970.679365
0,2,0.00025,1,0.100725,80.425005,970.708564
0,2,0.00025,1,0.100775,80.427925,970.687107
0,2,0.00025,1,0.100775,80.418481,970.362803
0,2,0.00025,10,0.1006,80.291161,967.906875
0,2,0.00025,10,0.10065,80.334261,967.818847
0,2,0.00025,10,0.100425,80.25701,968.127512
0,2,0.00025,10,0.100775,80.399936,968.552699
0,2,0.00025,10,0.100575,80.287767,968.134134
0,2,0.00025,100,0.099625,79.133068,958.222983
0,2,0.00025,100,0.096625,77.62384,955.992178
0,2,0.00025,100,0.099875,79.162956,955.229489
0,2,0.00025,100,0.0993,78.910568,958.206698
0,2,0.00025,100,0.09735,78.102669,959.039801
0,2,0.00025,1200,0.07195,56.608062,873.910756
0,2,0.00025,1200,0.0708,55.868756,865.120229
0,2,0.00025,1200,0.0705,56.318071,881.098682
0,2,0.00025,1200,0.07285,57.914241,877.734762
0,2,0.00025,1200,0.0701,56.571541,871.840516
0,2,0.00025,300,0.09415,75.076928,947.191509
0,2,0.00025,300,0.09565,75.670077,941.990212
0,2,0.00025,300,0.0956,75.493531,938.037847
0,2,0.00025,300,0.09425,75.09023,945.005612
0,2,0.00025,300,0.0942,75.116272,945.642352
0,2,0.00025,600,0.08715,68.756586,905.719768
0,2,0.00025,600,0.0871,69.417837,928.843887
0,2,0.00025,600,0.088625,70.500215,919.279074
0,2,0.00025,600,0.085625,68.784247,930.085377
0,2,0.00025,600,0.0828,66.876622,924.301087
0,2,0.0005,1,0.10095,80.507674,971.217943
0,2,0.0005,1,0.10085,80.430581,971.141912
0,2,0.0005,1,0.1009,80.487695,971.230153
0,2,0.0005,1,0.1008,80.418187,971.181584
0,2,0.0005,1,0.1009,80.474531,970.847143
0,2,0.0005,10,0.10055,80.269251,968.515422
0,2,0.0005,10,0.10075,80.37556,968.510051
0,2,0.0005,10,0.10035,80.23902,968.440338
0,2,0.0005,10,0.10045,80.235694,968.946402
0,2,0.0005,10,0.1006,80.281499,968.549752
0,2,0.0005,100,0.0984,78.503841,956.483575
0,2,0.0005,100,0.09925,78.91969,956.03162
0,2,0.0005,100,0.0993,78.843023,954.47912
0,2,0.0005,100,0.10045,79.44385,958.399591
0,2,0.0005,100,0.09935,79.055779,958.428594
0,2,0.0005,1200,0.07195,56.299938,865.360612
0,2,0.0005,1200,0.06565,52.458381,872.945549
0,2,0.0005,1200,0.07235,57.283669,883.929167
0,2,0.0005,1200,0.0748,58.940223,882.346498
0,2,0.0005,1200,0.0688,55.423487,885.793249
0,2,0.0005,300,0.0964,76.077006,947.882143
0,2,0.0005,300,0.09495,75.207426,942.082212
0,2,0.0005,300,0.09465,74.917801,940.272189
0,2,0.0005,300,0.09585,75.897461,946.858019
0,2,0.0005,300,0.0932,74.567788,946.024283
0,2,0.0005,600,0.0883,69.359969,908.484034
0,2,0.0005,600,0.08495,68.298813,928.82389
0,2,0.0005,600,0.0873,69.882531,928.573855
0,2,0.0005,600,0.08795,69.978937,930.753278
0,2,0.0005,600,0.09135,71.594363,926.194078
0,2,0.001,1,0.1008,80.386495,972.109563
0,2,0.001,1,0.1008,80.376691,972.034039
0,2,0.001,1,0.1009,80.458348,971.969492
0,2,0.001,1,0.1008,80.377677,971.953174
0,2,0.001,1,0.1009,80.395414,971.768468
0,2,0.001,10,0.1007,80.349426,969.00125
0,2,0.001,10,0.1006,80.258953,968.794681
0,2,0.001,10,0.101,80.461576,969.174152
0,2,0.001,10,0.1004,80.211736,969.010084
0,2,0.001,10,0.1004,80.235625,968.812942
0,2,0.001,100,0.0992,79.00049,954.405545
0,2,0.001,100,0.0995,79.002332,956.994691
0,2,0.001,100,0.0994,78.891168,953.128244
0,2,0.001,100,0.0993,78.9146,957.498676
0,2,0.001,100,0.1002,79.506838,957.422695
0,2,0.001,1200,0.0707,55.768822,875.072997
0,2,0.001,1200,0.076,59.074732,873.492086
0,2,0.001,1200,0.0693,55.517985,881.016796
0,2,0.001,1200,0.0777,60.632493,875.98056
0,2,0.001,1200,0.0755,59.579628,888.413063
0,2,0.001,300,0.0976,76.699046,952.375263
0,2,0.001,300,0.097,76.311231,946.970124
0,2,0.001,300,0.0957,75.478713,944.043496
0,2,0.001,300,0.0938,74.983055,953.725665
0,2,0.001,300,0.0924,74.210974,946.799408
0,2,0.001,600,0.0836,66.863506,907.724095
0,2,0.001,600,0.0906,71.201165,930.510174
0,2,0.001,600,0.081,66.273703,934.754045
0,2,0.001,600,0.0889,70.409751,932.816206
0,2,0.001,600,0.0909,71.358881,930.569816
0,2,0.0025,1,0.10125,80.631877,972.791092
0,2,0.0025,1,0.10125,80.635134,973.215002
0,2,0.0025,1,0.10125,80.624694,973.29405
0,2,0.0025,1,0.10125,80.622785,972.321551
0,2,0.0025,1,0.10125,80.622117,972.526276
0,2,0.0025,10,0.1015,80.627812,970.293103
0,2,0.0025,10,0.101,80.487488,969.802429
0,2,0.0025,10,0.10075,80.374735,969.983731
0,2,0.0025,10,0.101,80.461166,970.382626
0,2,0.0025,10,0.10025,80.116201,970.393297
0,2,0.0025,100,0.10075,79.705447,950.709538
0,2,0.0025,100,0.10075,79.618101,949.239078
0,2,0.0025,100,0.10125,79.782613,941.032021
0,2,0.0025,100,0.101,79.730508,949.628808
0,2,0.0025,100,0.10075,79.672171,952.802287
0,2,0.0025,1200,0.07425,57.331996,879.334107
0,2,0.0025,1200,0.07975,60.942181,889.618932
0,2,0.0025,1200,0.06875,55.096824,877.09568
0,2,0.0025,1200,0.0795,61.63626,897.83203
0,2,0.0025,1200,0.0725,57.672147,892.743833
0,2,0.0025,300,0.09725,76.576553,957.064245
0,2,0.0025,300,0.09775,76.621178,951.53138
0,2,0.0025,300,0.09925,77.216672,941.781639
0,2,0.0025,300,0.099,77.539968,956.881029
0,2,0.0025,300,0.09675,76.419448,949.563392
0,2,0.0025,600,0.089,69.98588,907.832165
0,2,0.0025,600,0.0855,68.703638,941.744246
0,2,0.0025,600,0.0865,69.345886,933.631022
0,2,0.0025,600,0.0915,71.913117,935.26101
0,2,0.0025,600,0.09425,72.925757,939.616136
1,2,0.00005,1,0.15948,100.318971,840.287117
1,2,0.00005,1,0.159605,100.366683,840.297115
1,2,0.00005,1,0.15967,100.382826,840.274017
1,2,0.00005,1,0.159545,100.349455,840.308152
1,2,0.00005,1,0.15974,100.420558,840.327158
1,2,0.00005,10,0.15778,99.687555,838.975034
1,2,0.00005,10,0.158015,99.757776,839.001037
1,2,0.00005,10,0.15801,99.771572,838.625715
1,2,0.00005,10,0.15779,99.682676,838.927766
1,2,0.00005,10,0.1582,99.831885,838.917723
1,2,0.00005,100,0.138735,91.98765,848.759949
1,2,0.00005,100,0.141665,93.119235,847.658403
1,2,0.00005,100,0.13976,92.355023,847.521819
1,2,0.00005,100,0.141445,93.176962,848.774812
1,2,0.00005,100,0.139765,92.265946,844.950859
1,2,0.00005,1200,0.075445,56.202005,843.775472
1,2,0.00005,1200,0.0733,54.665484,836.596215
1,2,0.00005,1200,0.0725,54.073874,826.045873
1,2,0.00005,1200,0.07673,56.592195,842.115468
1,2,0.00005,1200,0.073945,54.839627,828.963067
1,2,0.00005,300,0.130355,87.308924,866.879858
1,2,0.00005,300,0.12697,86.022362,864.056625
1,2,0.00005,300,0.12594,85.15017,861.60284
1,2,0.00005,300,0.130885,87.259942,863.464108
1,2,0.00005,300,0.13123,87.349627,860.827785
1,2,0.00005,600,0.104615,74.087968,865.635834
1,2,0.00005,600,0.11189,77.09424,859.758924
1,2,0.00005,600,0.10698,74.291527,857.281978
1,2,0.00005,600,0.10989,76.297872,861.307483
1,2,0.00005,600,0.106255,74.761857,862.778483
1,2,0.0001,1,0.15954,100.32981,840.305763
1,2,0.0001,1,0.15961,100.363829,840.318079
1,2,0.0001,1,0.15974,100.404302,840.293807
1,2,0.0001,1,0.15957,100.347579,840.314755
1,2,0.0001,1,0.15948,100.331802,840.336576
1,2,0.0001,10,0.15758,99.613862,838.987745
1,2,0.0001,10,0.15818,99.81814,838.994179
1,2,0.0001,10,0.15828,99.851952,838.726468
1,2,0.0001,10,0.15771,99.668134,839.097267
1,2,0.0001,10,0.15835,99.865794,838.929201
1,2,0.0001,100,0.14203,93.295136,848.43117
1,2,0.0001,100,0.14197,93.262018,847.945156
1,2,0.0001,100,0.14152,93.020071,847.68586
1,2,0.0001,100,0.14146,93.155291,848.091578
1,2,0.0001,100,0.13864,91.85091,846.495685
1,2,0.0001,1200,0.08093,58.817144,841.997061
1,2,0.0001,1200,0.0814,58.919648,827.787923
1,2,0.0001,1200,0.07616,56.001254,827.985327
1,2,0.0001,1200,0.0716,53.659391,835.643944
1,2,0.0001,1200,0.07629,56.319584,832.522999
1,2,0.0001,300,0.13129,87.716248,868.639348
1,2,0.0001,300,0.1314,87.966676,865.319447
1,2,0.0001,300,0.12836,86.16408,863.100157
1,2,0.0001,300,0.13003,86.874924,864.909626
1,2,0.0001,300,0.12771,85.678217,860.034749
1,2,0.0001,600,0.11393,78.559915,871.005448
1,2,0.0001,600,0.117,79.352028,858.01594
1,2,0.0001,600,0.11864,79.483151,855.589199
1,2,0.0001,600,0.1138,77.99583,858.332767
1,2,0.0001,600,0.10423,73.407438,868.969861
1,2,0.00025,1,0.159725,100.382577,840.394047
1,2,0.00025,1,0.1596,100.352518,840.396362
1,2,0.00025,1,0.15975,100.401615,840.384918
1,2,0.00025,1,0.159725,100.390985,840.375131
1,2,0.00025,1,0.159625,100.374371,840.411072
1,2,0.00025,10,0.157825,99.705565,838.965141
1,2,0.00025,10,0.1581,99.767676,838.876485
1,2,0.00025,10,0.15765,99.611455,838.6512
1,2,0.00025,10,0.15795,99.739734,839.218171
1,2,0.00025,10,0.15895,100.060628,839.044778
1,2,0.00025,100,0.1458,94.737399,848.325529
1,2,0.00025,100,0.1423,93.379561,848.76783
1,2,0.00025,100,0.1443,94.075401,847.973558
1,2,0.00025,100,0.142275,93.50558,847.906295
1,2,0.00025,100,0.1428,93.52869,847.517256
1,2,0.00025,1200,0.0943,66.256315,840.39178
1,2,0.00025,1200,0.08585,61.489667,835.325093
1,2,0.00025,1200,0.0801,58.417387,829.238795
1,2,0.00025,1200,0.090675,64.408966,839.58829
1,2,0.00025,1200,0.083225,60.300641,837.369338
1,2,0.00025,300,0.13045,87.310107,866.924578
1,2,0.00025,300,0.131675,88.020533,863.20837
1,2,0.00025,300,0.13235,87.917824,862.082982
1,2,0.00025,300,0.13195,87.576658,864.427936
1,2,0.00025,300,0.129925,86.668788,865.117262
1,2,0.00025,600,0.106775,74.927359,862.445928
1,2,0.00025,600,0.119475,80.641287,858.016782
1,2,0.00025,600,0.121725,81.059642,854.364051
1,2,0.00025,600,0.10665,74.458589,862.131382
1,2,0.00025,600,0.116375,79.351549,863.96712
1,2,0.0005,1,0.15975,100.400891,840.515416
1,2,0.0005,1,0.1598,100.408258,840.543078
1,2,0.0005,1,0.1599,100.447346,840.500397
1,2,0.0005,1,0.16,100.489141,840.538423
1,2,0.0005,1,0.16,100.490726,840.544117
1,2,0.0005,10,0.15895,100.052584,838.907943
1,2,0.0005,10,0.1585,99.898045,838.926444
1,2,0.0005,10,0.15855,99.909632,838.658993
1,2,0.0005,10,0.1582,99.801472,839.050594
1,2,0.0005,10,0.1586,99.956524,838.974468
1,2,0.0005,100,0.1432,93.723323,849.067799
1,2,0.0005,100,0.14295,93.627894,847.70642
1,2,0.0005,100,0.14475,94.22784,847.836817
1,2,0.0005,100,0.1456,94.710455,847.141052
1,2,0.0005,100,0.14305,93.549236,846.21049
1,2,0.0005,1200,0.09075,64.130959,844.564087
1,2,0.0005,1200,0.0885,62.769183,839.281467
1,2,0.0005,1200,0.09195,64.442025,831.291103
1,2,0.0005,1200,0.08865,63.214817,841.328568
1,2,0.0005,1200,0.08965,63.716339,831.719996
1,2,0.0005,300,0.1325,88.06091,866.588045
1,2,0.0005,300,0.1324,88.156654,866.04356
1,2,0.0005,300,0.13235,87.930637,861.381797
1,2,0.0005,300,0.13225,87.665167,865.740862
1,2,0.0005,300,0.13485,88.688789,861.678663
1,2,0.0005,600,0.118,80.255737,860.84624
1,2,0.0005,600,0.11735,79.486452,863.006042
1,2,0.0005,600,0.12225,81.293228,856.078276
1,2,0.0005,600,0.12275,81.873271,870.078338
1,2,0.0005,600,0.10935,75.926459,869.934776
1,2,0.001,1,0.1599,100.436197,840.786652
1,2,0.001,1,0.16,100.483411,840.813185
1,2,0.001,1,0.1599,100.447223,840.794694
1,2,0.001,1,0.1602,100.534959,840.801937
1,2,0.001,1,0.1599,100.455673,840.823547
1,2,0.001,10,0.159,100.055712,838.878622
1,2,0.001,10,0.1584,99.86489,839.023139
1,2,0.001,10,0.1589,100.024219,838.761586
1,2,0.001,10,0.1582,99.797799,838.945738
1,2,0.001,10,0.1576,99.627521,838.979835
1,2,0.001,100,0.1448,94.377971,848.741009
1,2,0.001,100,0.1488,95.763784,848.377188
1,2,0.001,100,0.1446,94.105166,847.62079
1,2,0.001,100,0.1463,95.052219,847.016985
1,2,0.001,100,0.1436,93.699601,846.809218
1,2,0.001,1200,0.0938,66.047298,840.246296
1,2,0.001,1200,0.0932,64.802146,837.592728
1,2,0.001,1200,0.0896,62.752579,841.900717
1,2,0.001,1200,0.0974,67.05946,833.619884
1,2,0.001,1200,0.0966,67.340702,846.73604
1,2,0.001,300,0.1317,87.856971,866.919391
1,2,0.001,300,0.1285,86.587997,864.009059
1,2,0.001,300,0.1343,88.441029,861.567258
1,2,0.001,300,0.1346,88.80847,867.302583
1,2,0.001,300,0.1338,88.081789,865.054621
1,2,0.001,600,0.1119,77.438789,869.488403
1,2,0.001,600,0.1165,79.172199,863.214978
1,2,0.001,600,0.1276,83.571414,863.001041
1,2,0.001,600,0.1238,82.438486,868.857631
1,2,0.001,600,0.1219,81.826739,873.545243
1,2,0.0025,1,0.1605,100.631544,841.659011
1,2,0.0025,1,0.1605,100.574306,841.682954
1,2,0.0025,1,0.16025,100.559757,841.670262
1,2,0.0025,1,0.16025,100.55998,841.62877
1,2,0.0025,1,0.16025,100.574983,841.681685
1,2,0.0025,10,0.15825,99.815138,838.803618
1,2,0.0025,10,0.158,99.734803,838.803752
1,2,0.0025,10,0.16,100.372925,838.746141
1,2,0.0025,10,0.16025,100.488868,838.991068
1,2,0.0025,10,0.159,100.058732,838.781923
1,2,0.0025,100,0.14275,93.477086,846.669516
1,2,0.0025,100,0.14925,95.945005,847.9448
1,2,0.0025,100,0.14625,94.741357,843.596488
1,2,0.0025,100,0.14425,94.132013,844.658828
1,2,0.0025,100,0.14525,94.351381,842.878776
1,2,0.0025,1200,0.085,61.614991,857.028954
